  -2.1905999  -0.4338928
  -2.1862187  -0.4348170
  -2.1818376  -0.4357411
  -2.1774564  -0.4366654
  -2.1730752  -0.4375897
  -2.1686940  -0.4385142
  -2.1643128  -0.4394388
  -2.1599314  -0.4403637
  -2.1555502  -0.4412888
  -2.1511691  -0.4422142
  -2.1467879  -0.4431399
  -2.1424067  -0.4440659
  -2.1380255  -0.4449923
  -2.1336443  -0.4459191
  -2.1292632  -0.4468464
  -2.1248820  -0.4477741
  -2.1205008  -0.4487024
  -2.1161196  -0.4496313
  -2.1117382  -0.4505607
  -2.1073570  -0.4514908
  -2.1029758  -0.4524215
  -2.0985947  -0.4533529
  -2.0942135  -0.4542850
  -2.0898323  -0.4552179
  -2.0854511  -0.4561515
  -2.0810699  -0.4570860
  -2.0766888  -0.4580214
  -2.0723076  -0.4589577
  -2.0679264  -0.4598949
  -2.0635452  -0.4608330
  -2.0591640  -0.4617722
  -2.0547826  -0.4627125
  -2.0504014  -0.4636538
  -2.0460203  -0.4645962
  -2.0416391  -0.4655397
  -2.0372579  -0.4664844
  -2.0328767  -0.4674303
  -2.0284956  -0.4683775
  -2.0241144  -0.4693259
  -2.0197332  -0.4702757
  -2.0153520  -0.4712268
  -2.0109708  -0.4721793
  -2.0065894  -0.4731333
  -2.0022082  -0.4740886
  -1.9978272  -0.4750454
  -1.9934459  -0.4760039
  -1.9890647  -0.4769638
  -1.9846835  -0.4779253
  -1.9803023  -0.4788884
  -1.9759212  -0.4798532
  -1.9715400  -0.4808197
  -1.9671587  -0.4817880
  -1.9627775  -0.4827580
  -1.9583963  -0.4837298
  -1.9540151  -0.4847034
  -1.9496340  -0.4856789
  -1.9452528  -0.4866563
  -1.9408715  -0.4876356
  -1.9364903  -0.4886169
  -1.9321091  -0.4896002
  -1.9277279  -0.4905856
  -1.9233468  -0.4915730
  -1.9189656  -0.4925626
  -1.9145844  -0.4935542
  -1.9102031  -0.4945481
  -1.9058219  -0.4955442
  -1.9014407  -0.4965425
  -1.8970596  -0.4975431
  -1.8926783  -0.4985461
  -1.8882971  -0.4995513
  -1.8839159  -0.5005590
  -1.8795347  -0.5015690
  -1.8751535  -0.5025816
  -1.8707724  -0.5035966
  -1.8663912  -0.5046142
  -1.8620100  -0.5056342
  -1.8576287  -0.5066570
  -1.8532475  -0.5076823
  -1.8488663  -0.5087103
  -1.8444852  -0.5097410
  -1.8401039  -0.5107744
  -1.8357227  -0.5118107
  -1.8313415  -0.5128496
  -1.8269603  -0.5138915
  -1.8225791  -0.5149361
  -1.8181980  -0.5159838
  -1.8138168  -0.5170343
  -1.8094356  -0.5180878
  -1.8050543  -0.5191444
  -1.8006731  -0.5202039
  -1.7962919  -0.5212666
  -1.7919108  -0.5223323
  -1.7875295  -0.5234013
  -1.7831483  -0.5244733
  -1.7787671  -0.5255486
  -1.7743859  -0.5266272
  -1.7700047  -0.5277090
  -1.7656236  -0.5287942
  -1.7612424  -0.5298827
  -1.7568611  -0.5309746
  -1.7524799  -0.5320700
  -1.7480987  -0.5331687
  -1.7437176  -0.5342710
  -1.7393364  -0.5353768
  -1.7349551  -0.5364862
  -1.7305739  -0.5375992
  -1.7261927  -0.5387158
  -1.7218115  -0.5398360
  -1.7174304  -0.5409600
  -1.7130492  -0.5420877
  -1.7086680  -0.5432191
  -1.7042867  -0.5443544
  -1.6999055  -0.5454935
  -1.6955243  -0.5466365
  -1.6911432  -0.5477834
  -1.6867619  -0.5489343
  -1.6823807  -0.5500891
  -1.6779995  -0.5512480
  -1.6736183  -0.5524108
  -1.6692371  -0.5535777
  -1.6648560  -0.5547488
  -1.6604748  -0.5559240
  -1.6560936  -0.5571034
  -1.6517124  -0.5582870
  -1.6473311  -0.5594749
  -1.6429499  -0.5606671
  -1.6385688  -0.5618635
  -1.6341875  -0.5630645
  -1.6298063  -0.5642697
  -1.6254251  -0.5654793
  -1.6210439  -0.5666934
  -1.6166627  -0.5679120
  -1.6122816  -0.5691352
  -1.6079004  -0.5703629
  -1.6035192  -0.5715952
  -1.5991380  -0.5728321
  -1.5947567  -0.5740738
  -1.5903755  -0.5753201
  -1.5859944  -0.5765711
  -1.5816131  -0.5778270
  -1.5772319  -0.5790876
  -1.5728507  -0.5803531
  -1.5684695  -0.5816234
  -1.5640883  -0.5828987
  -1.5597072  -0.5841789
  -1.5553260  -0.5854641
  -1.5509448  -0.5867543
  -1.5465636  -0.5880495
  -1.5421823  -0.5893499
  -1.5378011  -0.5906553
  -1.5334200  -0.5919659
  -1.5290387  -0.5932817
  -1.5246575  -0.5946028
  -1.5202763  -0.5959290
  -1.5158951  -0.5972606
  -1.5115139  -0.5985975
  -1.5071328  -0.5999397
  -1.5027516  -0.6012874
  -1.4983704  -0.6026404
  -1.4939892  -0.6039990
  -1.4896079  -0.6053630
  -1.4852268  -0.6067326
  -1.4808456  -0.6081077
  -1.4764643  -0.6094885
  -1.4720831  -0.6108748
  -1.4677019  -0.6122669
  -1.4633207  -0.6136646
  -1.4589396  -0.6150681
  -1.4545584  -0.6164774
  -1.4501772  -0.6178924
  -1.4457960  -0.6193134
  -1.4414148  -0.6207402
  -1.4370335  -0.6221729
  -1.4326524  -0.6236116
  -1.4282712  -0.6250562
  -1.4238899  -0.6265069
  -1.4195087  -0.6279636
  -1.4151275  -0.6294264
  -1.4107463  -0.6308953
  -1.4063652  -0.6323704
  -1.4019840  -0.6338516
  -1.3976028  -0.6353391
  -1.3932216  -0.6368328
  -1.3888404  -0.6383329
  -1.3844591  -0.6398394
  -1.3800780  -0.6413521
  -1.3756968  -0.6428712
  -1.3713155  -0.6443968
  -1.3669343  -0.6459288
  -1.3625531  -0.6474673
  -1.3581719  -0.6490124
  -1.3537908  -0.6505641
  -1.3494096  -0.6521223
  -1.3450284  -0.6536872
  -1.3406472  -0.6552587
  -1.3362659  -0.6568370
  -1.3318847  -0.6584220
  -1.3275036  -0.6600138
  -1.3231223  -0.6616125
  -1.3187411  -0.6632179
  -1.3143599  -0.6648302
  -1.3099787  -0.6664494
  -1.3055975  -0.6680756
  -1.3012164  -0.6697088
  -1.2968352  -0.6713490
  -1.2924540  -0.6729963
  -1.2880728  -0.6746506
  -1.2836915  -0.6763121
  -1.2793103  -0.6779807
  -1.2749292  -0.6796565
  -1.2705479  -0.6813396
  -1.2661667  -0.6830299
  -1.2617855  -0.6847275
  -1.2574043  -0.6864325
  -1.2530231  -0.6881448
  -1.2486420  -0.6898645
  -1.2442608  -0.6915916
  -1.2398796  -0.6933262
  -1.2354984  -0.6950683
  -1.2311171  -0.6968180
  -1.2267359  -0.6985752
  -1.2223548  -0.7003400
  -1.2179735  -0.7021126
  -1.2135923  -0.7038927
  -1.2092111  -0.7056806
  -1.2048299  -0.7074761
  -1.2004488  -0.7092795
  -1.1960676  -0.7110907
  -1.1916864  -0.7129098
  -1.1873052  -0.7147368
  -1.1829239  -0.7165717
  -1.1785427  -0.7184144
  -1.1741616  -0.7202653
  -1.1697804  -0.7221241
  -1.1653992  -0.7239909
  -1.1610180  -0.7258659
  -1.1566367  -0.7277490
  -1.1522555  -0.7296402
  -1.1478744  -0.7315397
  -1.1434932  -0.7334474
  -1.1391120  -0.7353634
  -1.1347308  -0.7372876
  -1.1303495  -0.7392203
  -1.1259683  -0.7411612
  -1.1215872  -0.7431105
  -1.1172060  -0.7450683
  -1.1128248  -0.7470346
  -1.1084436  -0.7490094
  -1.1040623  -0.7509928
  -1.0996811  -0.7529846
  -1.0953000  -0.7549851
  -1.0909188  -0.7569942
  -1.0865376  -0.7590121
  -1.0821564  -0.7610387
  -1.0777751  -0.7630740
  -1.0733939  -0.7651181
  -1.0690128  -0.7671709
  -1.0646316  -0.7692326
  -1.0602504  -0.7713033
  -1.0558691  -0.7733829
  -1.0514879  -0.7754714
  -1.0471067  -0.7775689
  -1.0427256  -0.7796754
  -1.0383444  -0.7817910
  -1.0339632  -0.7839156
  -1.0295819  -0.7860491
  -1.0252007  -0.7881909
  -1.0208195  -0.7903408
  -1.0164384  -0.7924985
  -1.0120572  -0.7946636
  -1.0076760  -0.7968358
  -1.0032947  -0.7990149
  -0.9989135  -0.8012003
  -0.9945323  -0.8033918
  -0.9901512  -0.8055891
  -0.9857700  -0.8077918
  -0.9813888  -0.8099996
  -0.9770075  -0.8122122
  -0.9726263  -0.8144292
  -0.9682451  -0.8166503
  -0.9638640  -0.8188752
  -0.9594828  -0.8211035
  -0.9551016  -0.8233348
  -0.9507203  -0.8255690
  -0.9463391  -0.8278056
  -0.9419580  -0.8300442
  -0.9375768  -0.8322846
  -0.9331956  -0.8345265
  -0.9288144  -0.8367694
  -0.9244331  -0.8390132
  -0.9200519  -0.8412572
  -0.9156708  -0.8435014
  -0.9112896  -0.8457454
  -0.9069084  -0.8479888
  -0.9025272  -0.8502312
  -0.8981459  -0.8524725
  -0.8937647  -0.8547121
  -0.8893836  -0.8569499
  -0.8850024  -0.8591853
  -0.8806212  -0.8614182
  -0.8762400  -0.8636482
  -0.8718587  -0.8658750
  -0.8674775  -0.8680981
  -0.8630964  -0.8703174
  -0.8587152  -0.8725324
  -0.8543340  -0.8747427
  -0.8499528  -0.8769482
  -0.8455715  -0.8791485
  -0.8411903  -0.8813432
  -0.8368092  -0.8835319
  -0.8324280  -0.8857144
  -0.8280468  -0.8878903
  -0.8236656  -0.8900592
  -0.8192843  -0.8922210
  -0.8149031  -0.8943751
  -0.8105220  -0.8965213
  -0.8061408  -0.8986593
  -0.8017596  -0.9007887
  -0.7973784  -0.9029091
  -0.7929971  -0.9050204
  -0.7886159  -0.9071219
  -0.7842348  -0.9092136
  -0.7798536  -0.9112950
  -0.7754724  -0.9133658
  -0.7710912  -0.9154257
  -0.7667099  -0.9174744
  -0.7623287  -0.9195114
  -0.7579476  -0.9215366
  -0.7535664  -0.9235494
  -0.7491852  -0.9255497
  -0.7448040  -0.9275370
  -0.7404227  -0.9295111
  -0.7360415  -0.9314716
  -0.7316604  -0.9334182
  -0.7272792  -0.9353504
  -0.7228980  -0.9372681
  -0.7185168  -0.9391708
  -0.7141355  -0.9410584
  -0.7097543  -0.9429303
  -0.7053732  -0.9447862
  -0.7009920  -0.9466259
  -0.6966108  -0.9484490
  -0.6922296  -0.9502552
  -0.6878483  -0.9520441
  -0.6834671  -0.9538153
  -0.6790860  -0.9555687
  -0.6747048  -0.9573038
  -0.6703236  -0.9590203
  -0.6659424  -0.9607178
  -0.6615611  -0.9623961
  -0.6571800  -0.9640548
  -0.6527988  -0.9656935
  -0.6484176  -0.9673120
  -0.6440364  -0.9689099
  -0.6396552  -0.9704868
  -0.6352739  -0.9720424
  -0.6308928  -0.9735764
  -0.6265116  -0.9750885
  -0.6221304  -0.9765780
  -0.6177492  -0.9780429
  -0.6133680  -0.9794813
  -0.6089867  -0.9808912
  -0.6046056  -0.9822703
  -0.6002244  -0.9836168
  -0.5958432  -0.9849286
  -0.5914620  -0.9862036
  -0.5870808  -0.9874399
  -0.5826995  -0.9886353
  -0.5783184  -0.9897878
  -0.5739372  -0.9908953
  -0.5695560  -0.9919559
  -0.5651748  -0.9929675
  -0.5607936  -0.9939280
  -0.5564123  -0.9948355
  -0.5520312  -0.9956877
  -0.5476500  -0.9964828
  -0.5432688  -0.9972187
  -0.5388876  -0.9978932
  -0.5345064  -0.9985045
  -0.5301251  -0.9990504
  -0.5257440  -0.9995289
  -0.5213628  -0.9999380
  -0.5169816  -1.0002755
  -0.5126004  -1.0005395
  -0.5082192  -1.0007280
  -0.5038379  -1.0008389
  -0.4994568  -1.0008700
  -0.4950756  -1.0008194
  -0.4906944  -1.0006852
  -0.4863132  -1.0004652
  -0.4819319  -1.0001572
  -0.4775507  -0.9997594
  -0.4731696  -0.9992698
  -0.4687884  -0.9986861
  -0.4644072  -0.9980065
  -0.4600260  -0.9972287
  -0.4556447  -0.9963509
  -0.4512635  -0.9953710
  -0.4468824  -0.9942869
  -0.4425012  -0.9930965
  -0.4381200  -0.9917979
  -0.4337388  -0.9903890
  -0.4293575  -0.9888678
  -0.4249763  -0.9872321
  -0.4205952  -0.9854800
  -0.4162140  -0.9836095
  -0.4118328  -0.9816184
  -0.4074516  -0.9795048
  -0.4030703  -0.9772664
  -0.3986892  -0.9749016
  -0.3943080  -0.9724078
  -0.3899268  -0.9697826
  -0.3855456  -0.9670230
  -0.3811644  -0.9641263
  -0.3767831  -0.9610896
  -0.3724020  -0.9579102
  -0.3680208  -0.9545852
  -0.3636396  -0.9511119
  -0.3592584  -0.9474872
  -0.3548772  -0.9437087
  -0.3504959  -0.9397731
  -0.3461148  -0.9356781
  -0.3417336  -0.9314206
  -0.3373524  -0.9269979
  -0.3329712  -0.9224071
  -0.3285900  -0.9176453
  -0.3242087  -0.9127098
  -0.3198276  -0.9075979
  -0.3154464  -0.9023067
  -0.3110652  -0.8968333
  -0.3066840  -0.8911750
  -0.3023028  -0.8853289
  -0.2979215  -0.8792921
  -0.2935404  -0.8730621
  -0.2891592  -0.8666359
  -0.2847780  -0.8600107
  -0.2803968  -0.8531836
  -0.2760156  -0.8461519
  -0.2716343  -0.8389126
  -0.2672532  -0.8314633
  -0.2628720  -0.8238009
  -0.2584908  -0.8159225
  -0.2541096  -0.8078255
  -0.2497284  -0.7995070
  -0.2453471  -0.7909639
  -0.2409660  -0.7821940
  -0.2365848  -0.7731947
  -0.2322036  -0.7639666
  -0.2278224  -0.7545111
  -0.2234412  -0.7448294
  -0.2190599  -0.7349226
  -0.2146788  -0.7247927
  -0.2102976  -0.7144405
  -0.2059164  -0.7038675
  -0.2015352  -0.6930750
  -0.1971540  -0.6820643
  -0.1927727  -0.6708364
  -0.1883917  -0.6593936
  -0.1840105  -0.6477363
  -0.1796291  -0.6358653
  -0.1752479  -0.6237835
  -0.1708667  -0.6114914
  -0.1664855  -0.5989904
  -0.1621044  -0.5862818
  -0.1577232  -0.5733669
  -0.1533420  -0.5602471
  -0.1489608  -0.5469236
  -0.1445796  -0.5333978
  -0.1401985  -0.5196710
  -0.1358173  -0.5057446
  -0.1314361  -0.4916198
  -0.1270547  -0.4772972
  -0.1226735  -0.4627797
  -0.1182923  -0.4480678
  -0.1139112  -0.4331629
  -0.1095300  -0.4180674
  -0.1051488  -0.4027879
  -0.1007676  -0.3873317
  -9.6386433E-02  -0.3717061
  -9.2005253E-02  -0.3559185
  -8.7624073E-02  -0.3399763
  -8.3242893E-02  -0.3238869
  -7.8861713E-02  -0.3076576
  -7.4480295E-02  -0.2912948
  -7.0099115E-02  -0.2748078
